uf60,nome_uf60,cod60,nome,code_state_2010,code_muni_2010,zona_fisiografica,pop_total,pop_urbana,pop_rural,fonte_pop
81,Estado do Rio Grande do Sul,8253,Cacequi,43,4302907,825,17294,10078,7216,AEB
81,Estado do Rio Grande do Sul,8254,Cachoeira do Sul,43,4303004,825,84512,40234,44278,AEB
81,Estado do Rio Grande do Sul,8255,Canoas,43,4304606,825,104257,95577,8680,AEB
81,Estado do Rio Grande do Sul,8256,Esteio,43,4307708,825,22217,21632,585,AEB
81,Estado do Rio Grande do Sul,8257,Faxinal do Soturno,43,4308003,825,10467,2199,8268,AEB
81,Estado do Rio Grande do Sul,8258,General C√¢mara,43,4308805,825,12165,4241,7924,AEB
81,Estado do Rio Grande do Sul,8259,General Vargas,43,4319802,825,14991,3668,11323,AEB
81,Estado do Rio Grande do Sul,8260,Gravata√≠,43,4309209,826,46271,16991,29280,AEB
81,Estado do Rio Grande do Sul,8261,Gua√≠ba,43,4309308,826,21900,8692,13208,AEB
81,Estado do Rio Grande do Sul,8262,Porto Alegre,43,4314902,826,641173,625957,15216,AEB
81,Estado do Rio Grande do Sul,8263,Restinga Seca,43,4315503,826,15095,1572,13523,AEB
81,Estado do Rio Grande do Sul,8264,Rio Pardo,43,4315701,826,47908,16905,31003,AEB
81,Estado do Rio Grande do Sul,8265,Santa Maria,43,4316907,826,120975,84014,36961,AEB
81,Estado do Rio Grande do Sul,8266,S√£o Jer√¥nimo,43,4318408,826,57584,21468,36116,AEB
81,Estado do Rio Grande do Sul,8267,S√£o Pedro do Sul,43,4319406,826,15976,4260,11716,AEB
81,Estado do Rio Grande do Sul,8268,S√£o Sep√©,43,4319604,826,32774,5666,27108,AEB
81,Estado do Rio Grande do Sul,8269,Taquari,43,4321303,826,22453,6535,15918,AEB
81,Estado do Rio Grande do Sul,8270,Triunfo,43,4322004,827,12904,4336,8568,AEB
81,Estado do Rio Grande do Sul,8271,Viam√£o,43,4323002,827,50803,9850,40953,AEB
81,Estado do Rio Grande do Sul,8290,Alegrete,43,4300406,829,54627,34571,20056,AEB
81,Estado do Rio Grande do Sul,8291,Bag√©,43,4301602,829,77392,50170,27222,AEB
81,Estado do Rio Grande do Sul,8292,Dom Pedrito,43,4306601,829,28266,17148,11118,AEB
81,Estado do Rio Grande do Sul,8293,Quara√≠,43,4315305,829,17759,10575,7184,AEB
81,Estado do Rio Grande do Sul,8294,Ros√°rio do Sul,43,4316402,829,29296,15786,13510,AEB
81,Estado do Rio Grande do Sul,8295,Santana do Livramento,43,4317103,829,55974,38303,17671,AEB
81,Estado do Rio Grande do Sul,8296,S√£o Gabriel,43,4318309,829,46304,23693,22611,AEB
81,Estado do Rio Grande do Sul,8297,Uruguaiana,43,4322400,829,63713,51368,12345,AEB
81,Estado do Rio Grande do Sul,8300,Aratiba,43,4300901,830,15028,1194,13834,AEB
81,Estado do Rio Grande do Sul,8301,Campinas do Sul,43,4303806,830,13947,1894,12053,AEB
81,Estado do Rio Grande do Sul,8302,Campo Novo,43,4304002,830,21052,2145,18907,AEB
81,Estado do Rio Grande do Sul,8303,Chapada,43,4305306,830,9331,856,8475,AEB
81,Estado do Rio Grande do Sul,8304,Constantina,43,4305801,830,18320,970,17350,AEB
81,Estado do Rio Grande do Sul,8305,Crissiumal,43,4306007,830,22648,2738,19910,AEB
81,Estado do Rio Grande do Sul,8306,Erechim,43,4307005,830,65972,29590,36382,AEB
81,Estado do Rio Grande do Sul,8307,Erval Grande,43,4307203,830,10446,652,9794,AEB
81,Estado do Rio Grande do Sul,8308,Frederico Westphalen,43,4308508,830,42529,6682,35847,AEB
81,Estado do Rio Grande do Sul,8309,Gaurama,43,4308706,830,14905,3434,11471,AEB
81,Estado do Rio Grande do Sul,8310,Get√∫lio Vargas,43,4308904,831,25733,7242,18491,AEB
81,Estado do Rio Grande do Sul,8311,Giru√°,43,4309001,831,24237,3565,20672,AEB
81,Estado do Rio Grande do Sul,8312,Horizontina,43,4309605,831,19588,2818,16770,AEB
81,Estado do Rio Grande do Sul,8313,Humait√°,43,4309704,831,11454,1815,9639,AEB
81,Estado do Rio Grande do Sul,8314,Ira√≠,43,4310504,831,36047,9416,26631,AEB
81,Estado do Rio Grande do Sul,8315,Marcelino Ramos,43,4311908,831,18229,5013,13216,AEB
81,Estado do Rio Grande do Sul,8316,Nonoai,43,4312708,831,29829,2040,27789,AEB
81,Estado do Rio Grande do Sul,8317,Palmeira das Miss√µes,43,4313706,831,56693,9406,47287,AEB
81,Estado do Rio Grande do Sul,8318,Porto Lucena,43,4315008,831,11016,1518,9498,AEB
81,Estado do Rio Grande do Sul,8319,Santa Rosa,43,4317202,831,45871,14714,31157,AEB
81,Estado do Rio Grande do Sul,8320,Santo Augusto,43,4317806,832,21886,2827,19059,AEB
81,Estado do Rio Grande do Sul,8321,Santo Cristo,43,4317905,832,28088,1599,26489,AEB
81,Estado do Rio Grande do Sul,8322,S√£o Valentim,43,4319703,832,13341,909,12432,AEB
81,Estado do Rio Grande do Sul,8323,Sarandi,43,4320107,832,28689,5244,23445,AEB
81,Estado do Rio Grande do Sul,8324,Seberi,43,4320206,832,20560,2542,18018,AEB
81,Estado do Rio Grande do Sul,8325,Tenente Portela,43,4321402,832,39261,5216,34045,AEB
81,Estado do Rio Grande do Sul,8326,Tucunduva,43,4322103,832,14020,1674,12346,AEB
81,Estado do Rio Grande do Sul,8327,Tuparendi,43,4322301,832,13273,1676,11597,AEB
81,Estado do Rio Grande do Sul,8328,Tr√™s de Maio,43,4321808,832,38555,5943,32612,AEB
81,Estado do Rio Grande do Sul,8329,Tr√™s Passos,43,4321907,832,38366,6550,31816,AEB
81,Estado do Rio Grande do Sul,8330,Viadutos,43,4322905,833,10203,1481,8722,AEB
81,Estado do Rio Grande do Sul,8350,Carazinho,43,4304705,835,35717,19829,15888,AEB
81,Estado do Rio Grande do Sul,8351,Cruz Alta,43,4306106,835,49441,34236,15205,AEB
81,Estado do Rio Grande do Sul,8352,Espumoso,43,4307500,835,31609,3065,28544,AEB
81,Estado do Rio Grande do Sul,8353,Ibirub√°,43,4310009,835,17179,3756,13423,AEB
81,Estado do Rio Grande do Sul,8354,Iju√≠,43,4310207,835,63350,21399,41951,AEB
81,Estado do Rio Grande do Sul,8355,J√∫lio de Castilhos,43,4311205,835,29174,8493,20681,AEB
81,Estado do Rio Grande do Sul,8356,Marau,43,4311809,835,25688,3990,21698,AEB
81,Estado do Rio Grande do Sul,8357,N√£o-Me-Toque,43,4312658,835,14163,3153,11010,AEB
81,Estado do Rio Grande do Sul,8358,Panambi,43,4313904,835,17874,4940,12934,AEB
81,Estado do Rio Grande do Sul,8359,Passo Fundo,43,4314100,835,93179,50559,42620,AEB
81,Estado do Rio Grande do Sul,8360,Santa B√°rbara do Sul,43,4316709,836,10003,2067,7936,AEB
81,Estado do Rio Grande do Sul,8361,Soledade,43,4320800,836,71550,9531,62019,AEB
81,Estado do Rio Grande do Sul,8362,Tapejara,43,4320909,836,19978,3719,16259,AEB
81,Estado do Rio Grande do Sul,8363,Tapera,43,4321006,836,13328,3881,9447,AEB
81,Estado do Rio Grande do Sul,8364,Tupanciret√£,43,4322202,836,28453,9567,18886,AEB
81,Estado do Rio Grande do Sul,8400,Arroio do Meio,43,4301008,840,25894,3500,22394,AEB
81,Estado do Rio Grande do Sul,8401,Arvorezinha,43,4301404,840,13869,1720,12149,AEB
81,Estado do Rio Grande do Sul,8402,Campo Bom,43,4303905,840,8541,7364,1177,AEB
81,Estado do Rio Grande do Sul,8403,Candel√°ria,43,4304200,840,24589,3098,21491,AEB
81,Estado do Rio Grande do Sul,8404,Canela,43,4304408,840,12355,7058,5297,AEB
81,Estado do Rio Grande do Sul,8405,Dois Irm√£os,43,4306403,840,11719,2524,9195,AEB
81,Estado do Rio Grande do Sul,8406,Encantado,43,4306809,840,35193,6746,28447,AEB
81,Estado do Rio Grande do Sul,8407,Est√¢ncia Velha,43,4307609,840,11493,6644,4849,AEB
81,Estado do Rio Grande do Sul,8408,Estrela,43,4307807,840,27753,8350,19403,AEB
81,Estado do Rio Grande do Sul,8409,Feliz,43,4308102,840,11381,1041,10340,AEB
81,Estado do Rio Grande do Sul,8410,Gramado,43,4309100,841,11144,3182,7962,AEB
81,Estado do Rio Grande do Sul,8411,Lajeado,43,4311403,841,56170,12737,43433,AEB
81,Estado do Rio Grande do Sul,8412,Montenegro,43,4312401,841,56953,17882,39071,AEB
81,Estado do Rio Grande do Sul,8413,Nova Petr√≥polis,43,4313201,841,12261,1167,11094,AEB
81,Estado do Rio Grande do Sul,8414,Novo Hamburgo,43,4313409,841,53916,45344,8572,AEB
81,Estado do Rio Grande do Sul,8415,Roca Sales,43,4315800,841,9786,1434,8352,AEB
81,Estado do Rio Grande do Sul,8416,Rolante,43,4316006,841,16381,2311,14070,AEB
81,Estado do Rio Grande do Sul,8417,Santa Cruz do Sul,43,4316808,841,76854,22026,54828,AEB
81,Estado do Rio Grande do Sul,8418,Sapiranga,43,4319901,841,11984,6497,5487,AEB
81,Estado do Rio Grande do Sul,8419,Santo Ant√¥nio,43,4317608,841,54738,12879,41859,AEB
81,Estado do Rio Grande do Sul,8420,S√£o Leopoldo,43,4318705,842,63938,45723,18215,AEB
81,Estado do Rio Grande do Sul,8421,S√£o Sebasti√£o do Ca√≠,43,4319505,842,27768,8544,19224,AEB
81,Estado do Rio Grande do Sul,8422,Sobradinho,43,4320701,842,33524,4682,28842,AEB
81,Estado do Rio Grande do Sul,8423,Taquara,43,4321204,842,33010,14199,18811,AEB
81,Estado do Rio Grande do Sul,8424,Tr√™s Coroas,43,4321709,842,6041,1604,4437,AEB
81,Estado do Rio Grande do Sul,8425,Ven√¢ncio Aires,43,4322608,842,39931,8260,31671,AEB
81,Estado do Rio Grande do Sul,8426,Vera Cruz,43,4322707,842,10264,1437,8827,AEB
81,Estado do Rio Grande do Sul,8500,Os√≥rio,43,4313508,850,53268,15063,38205,AEB
81,Estado do Rio Grande do Sul,8501,Rio Grande,43,4315602,850,100378,87528,12850,AEB
81,Estado do Rio Grande do Sul,8502,Santa Vit√≥ria do Palmar,43,4317301,850,17726,8687,9039,AEB
81,Estado do Rio Grande do Sul,8503,S√£o Jos√© do Norte,43,4318507,850,27868,4815,23053,AEB
81,Estado do Rio Grande do Sul,8504,Torres,43,4321501,850,35389,7537,27852,AEB
81,Estado do Rio Grande do Sul,8550,Arroio Grande,43,4301305,855,16252,5979,10273,AEB
81,Estado do Rio Grande do Sul,8551,Camaqu√£,43,4303509,855,42577,11153,31424,AEB
81,Estado do Rio Grande do Sul,8552,Jaguar√£o,43,4311007,855,18376,12336,6040,AEB
81,Estado do Rio Grande do Sul,8553,Pedro Os√≥rio,43,4314209,855,16582,6913,9669,AEB
81,Estado do Rio Grande do Sul,8554,Pelotas,43,4314407,855,178265,129517,48748,AEB
81,Estado do Rio Grande do Sul,8555,S√£o Louren√ßo do Sul,43,4318804,855,33447,7436,26011,AEB
81,Estado do Rio Grande do Sul,8556,Tapes,43,4321105,855,24835,5776,19059,AEB
91,Estado do Mato Grosso,9100,Aripuan√£,51,5101407,910,5139,178,4961,AEB
91,Estado do Mato Grosso,9110,Alto Araguaia,51,5100300,911,4192,2220,1972,AEB
91,Estado do Mato Grosso,9111,Alto Gar√ßas,51,5100409,911,4630,2261,2369,AEB
91,Estado do Mato Grosso,9112,Guiratinga,51,5104203,911,10573,5169,5404,AEB
91,Estado do Mato Grosso,9113,Itiquira,51,5104609,911,2853,861,1992,AEB
91,Estado do Mato Grosso,9114,Mutum,51,5103601,911,9315,3761,5554,AEB
91,Estado do Mato Grosso,9115,Ponte Branca,51,5106703,911,4674,1970,2704,AEB
91,Estado do Mato Grosso,9116,Poxor√©o,51,5107008,911,16968,4692,12276,AEB
91,Estado do Mato Grosso,9117,Rondon√≥polis,51,5107602,911,22554,4482,18072,AEB
91,Estado do Mato Grosso,9118,Tesouro,51,5108105,911,6463,3053,3410,AEB
91,Estado do Mato Grosso,9119,Torixor√©u,51,5108204,911,5381,716,4665,AEB
91,Estado do Mato Grosso,9130,Aren√°polis,51,5101308,913,5159,1500,3659,AEB
91,Estado do Mato Grosso,9131,Barra do Bugres,51,5101704,913,4332,911,3421,AEB
91,Estado do Mato Grosso,9132,Mato Grosso,51,5105507,913,2760,520,2240,AEB
91,Estado do Mato Grosso,9140,Acorizal,51,5100102,914,5944,1598,4346,AEB
91,Estado do Mato Grosso,9141,Alto Paraguai,51,5100508,914,8173,2933,5240,AEB
91,Estado do Mato Grosso,9142,Barra do Gar√ßas,51,5101803,914,15151,3184,11967,AEB
91,Estado do Mato Grosso,9143,Chapada dos Guimar√£es,51,5103007,914,11061,1068,9993,AEB
91,Estado do Mato Grosso,9144,Cuiab√°,51,5103403,914,57860,45875,11985,AEB
91,Estado do Mato Grosso,9145,Diamantino,51,5103502,914,4148,839,3309,AEB
91,Estado do Mato Grosso,9146,Jaciara,51,5104807,914,5664,1292,4372,AEB
91,Estado do Mato Grosso,9147,Nortel√¢ndia,51,5106000,914,4067,3134,933,AEB
91,Estado do Mato Grosso,9148,Ros√°rio Oeste,51,5107701,914,27365,3656,23709,AEB
91,Estado do Mato Grosso,9150,Aquidauana,51,5101101,915,33034,16859,16175,AEB
91,Estado do Mato Grosso,9151,Bela Vista,51,5102103,915,18411,10556,7855,AEB
91,Estado do Mato Grosso,9152,Bonito,51,5102202,915,5842,863,4979,AEB
91,Estado do Mato Grosso,9153,Guia Lopes da Laguna,51,5104109,915,4455,1368,3087,AEB
91,Estado do Mato Grosso,9154,Jardim,51,5105007,915,6414,3824,2590,AEB
91,Estado do Mato Grosso,9155,Nioaque,51,5105809,915,5363,2578,2785,AEB
91,Estado do Mato Grosso,9160,Bar√£o de Melga√ßo,51,5101605,916,5314,1143,4171,AEB
91,Estado do Mato Grosso,9161,C√°ceres,51,5102504,916,28078,8785,19293,AEB
91,Estado do Mato Grosso,9162,Nossa Senhora do Livramento,51,5106109,916,14186,1141,13045,AEB
91,Estado do Mato Grosso,9163,Pocon√©,51,5106505,916,14649,5386,9263,AEB
91,Estado do Mato Grosso,9164,Santo Ant√¥nio do Leverger,51,5107800,916,12913,2513,10400,AEB
91,Estado do Mato Grosso,9165,V√°rzea Grande,51,5108402,916,11044,7075,3969,AEB
91,Estado do Mato Grosso,9170,Corumb√°,51,5103206,917,59556,38841,20715,AEB
91,Estado do Mato Grosso,9171,Lad√°rio,51,5105201,917,4489,4420,69,AEB
91,Estado do Mato Grosso,9172,Miranda,51,5105607,917,12949,2075,10874,AEB
91,Estado do Mato Grosso,9173,Porto Murtinho,51,5106902,917,9151,4476,4675,AEB
91,Estado do Mato Grosso,9180,Amambai,51,5100606,918,24370,5377,18993,AEB
91,Estado do Mato Grosso,9181,Batagua√ßu,51,5101901,918,11273,1100,10173,AEB
91,Estado do Mato Grosso,9182,Caarap√≥,51,5102404,918,13758,3015,10743,AEB
91,Estado do Mato Grosso,9183,Campo Grande,51,5102705,918,74249,64934,9315,AEB
91,Estado do Mato Grosso,9184,Corguinho,51,5103109,918,7139,751,6388,AEB
91,Estado do Mato Grosso,9185,Dourados,51,5103709,918,84955,16468,68487,AEB
91,Estado do Mato Grosso,9186,Itapor√£,51,5104509,918,12019,2592,9427,AEB
91,Estado do Mato Grosso,9187,Jaraguari,51,5104909,918,6867,844,6023,AEB
91,Estado do Mato Grosso,9188,Maracaju,51,5105401,918,6176,2119,4057,AEB
91,Estado do Mato Grosso,9189,Nova Andradina,51,5106207,918,6472,1324,5148,AEB
91,Estado do Mato Grosso,9190,Ponta Por√£,51,5106603,919,30262,12107,18155,AEB
91,Estado do Mato Grosso,9191,Rio Brilhante,51,5107209,919,5626,1093,4533,AEB
91,Estado do Mato Grosso,9192,Rochedo,51,5107506,919,5634,462,5172,AEB
91,Estado do Mato Grosso,9193,Sidrol√¢ndia,51,5107902,919,7905,1510,6395,AEB
91,Estado do Mato Grosso,9194,Terenos,51,5108009,919,7271,1257,6014,AEB
91,Estado do Mato Grosso,9200,√Ågua Clara,51,5100202,920,2070,521,1549,AEB
91,Estado do Mato Grosso,9201,Aparecida do Taboado,51,5101008,920,11852,2966,8886,AEB
91,Estado do Mato Grosso,9202,Camapu√£,51,5102602,920,11645,1584,10061,AEB
91,Estado do Mato Grosso,9203,Cassil√¢ndia,51,5102907,920,9221,2489,6732,AEB
91,Estado do Mato Grosso,9204,Coxim,51,5103303,920,12997,2748,10199,AEB
91,Estado do Mato Grosso,9205,Inoc√™ncia,51,5104408,920,3517,379,3138,AEB
91,Estado do Mato Grosso,9206,Parana√≠ba,51,5106304,920,18290,4082,14208,AEB
91,Estado do Mato Grosso,9207,Ribas do Rio Pardo,51,5107100,920,4065,1345,2720,AEB
91,Estado do Mato Grosso,9208,Rio Verde de Mato Grosso,51,5107403,920,10332,9535,797,AEB
91,Estado do Mato Grosso,9209,Tr√™s Lagoas,51,5108304,920,32023,15576,16447,AEB
94,Estado de Goi·s,9400,Arraias,52,5202403,940,8590,1446,7144,AEB
94,Estado de Goi·s,9401,Campos Belos,52,5204904,940,4303,1210,3093,AEB
94,Estado de Goi·s,9402,Damian√≥polis,52,5206701,940,3232,579,2653,AEB
94,Estado de Goi·s,9403,Galheiros,52,5208301,940,2931,809,2122,AEB
94,Estado de Goi·s,9404,Iaciara,52,5209903,940,2655,555,2100,AEB
94,Estado de Goi·s,9405,Mamba√≠,52,5212709,940,3532,515,3017,AEB
94,Estado de Goi·s,9406,Monte Alegre de Goi√°s,52,5213509,940,4275,678,3597,AEB
94,Estado de Goi·s,9407,Paran√£,52,5216205,940,8949,970,7979,AEB
94,Estado de Goi·s,9408,Posse,52,5218300,940,10787,1953,8834,AEB
94,Estado de Goi·s,9409,S√£o Domingos,52,5219803,940,9495,1231,8264,AEB
94,Estado de Goi·s,9410,S√≠tio d'Abadia,52,5220702,941,5471,729,4742,AEB
94,Estado de Goi·s,9420,Almas,52,5200407,942,4880,623,4257,AEB
94,Estado de Goi·s,9421,Dian√≥polis,52,5207006,942,9680,2613,7067,AEB
94,Estado de Goi·s,9422,Natividade,52,5214200,942,11214,1666,9548,AEB
94,Estado de Goi·s,9423,Ponte Alta do Bom Jesus,52,5217807,942,3909,469,3440,AEB
94,Estado de Goi·s,9424,Taguatinga,52,5220900,942,9934,2050,7884,AEB
94,Estado de Goi·s,9430,Araguatins,52,5202205,943,14983,2131,12852,AEB
94,Estado de Goi·s,9431,Itaguatins,52,5210703,943,16156,1596,14560,AEB
94,Estado de Goi·s,9432,Xambio√°,52,5222104,943,4769,2426,2343,AEB
94,Estado de Goi·s,9440,Araguacema,52,5201900,944,18273,3566,14707,AEB
94,Estado de Goi·s,9441,Aragua√≠na,52,5202106,944,10826,2382,8444,AEB
94,Estado de Goi·s,9442,Baba√ßul√¢ndia,52,5203005,944,11568,1725,9843,AEB
94,Estado de Goi·s,9443,Brejinho de Nazar√©,52,5203708,944,4382,550,3832,AEB
94,Estado de Goi·s,9444,Cristal√¢ndia,52,5206107,944,11217,2345,8872,AEB
94,Estado de Goi·s,9445,Duer√©,52,5207303,944,3481,714,2767,AEB
94,Estado de Goi·s,9446,Filad√©lfia,52,5207709,944,11709,1303,10406,AEB
94,Estado de Goi·s,9447,Gurupi,52,5209507,944,11982,4148,7834,AEB
94,Estado de Goi·s,9448,Itacaj√°,52,5210505,944,10886,910,9976,AEB
94,Estado de Goi·s,9449,Lizarda,52,5212402,944,7649,320,7329,AEB
94,Estado de Goi·s,9450,Miracema do Norte,52,5213202,945,15376,3270,12106,AEB
94,Estado de Goi·s,9451,Nazar√©,52,5214309,945,10101,1186,8915,AEB
94,Estado de Goi·s,9452,Novo Acordo,52,5215108,945,4648,680,3968,AEB
94,Estado de Goi·s,9453,Pedro Afonso,52,5216502,945,10033,3175,6858,AEB
94,Estado de Goi·s,9454,Piac√°,52,5209002,945,13721,908,12813,AEB
94,Estado de Goi·s,9455,Pium,52,5217500,945,7954,1166,6788,AEB
94,Estado de Goi·s,9456,Ponte Alta do Norte,52,5217906,945,6074,567,5507,AEB
94,Estado de Goi·s,9457,Porto Nacional,52,5218201,945,23005,5360,17645,AEB
94,Estado de Goi·s,9458,Tocant√≠nia,52,5221106,945,5336,1414,3922,AEB
94,Estado de Goi·s,9459,Tocantin√≥polis,52,5221205,945,18012,4927,13085,AEB
94,Estado de Goi·s,9460,Tupirama,52,5209309,946,8447,732,7715,AEB
94,Estado de Goi·s,9461,Tupiratins,52,5218409,946,4173,955,3218,AEB
94,Estado de Goi·s,9470,Amorin√≥polis,52,5200902,947,7052,1869,5183,AEB
94,Estado de Goi·s,9471,Aragar√ßas,52,5201702,947,3110,2311,799,AEB
94,Estado de Goi·s,9472,Auril√¢ndia,52,5202601,947,5549,1989,3560,AEB
94,Estado de Goi·s,9473,Baliza,52,5203104,947,1957,808,1149,AEB
94,Estado de Goi·s,9474,Bom Jardim de Goi√°s,52,5203401,947,2850,1036,1814,AEB
94,Estado de Goi·s,9475,Cachoeira de Goi√°s,52,5204201,947,719,294,425,AEB
94,Estado de Goi·s,9476,Caiap√¥nia,52,5204409,947,12388,2476,9912,AEB
94,Estado de Goi·s,9477,Ipor√°,52,5210208,947,11090,4120,6970,AEB
94,Estado de Goi·s,9478,Israel√¢ndia,52,5210307,947,3827,471,3356,AEB
94,Estado de Goi·s,9479,Ivol√¢ndia,52,5211602,947,5481,812,4669,AEB
94,Estado de Goi·s,9480,Jaupaci,52,5212006,948,2433,808,1625,AEB
94,Estado de Goi·s,9481,Mineiros,52,5213103,948,11502,5105,6397,AEB
94,Estado de Goi·s,9482,Moipor√°,52,5213400,948,2903,572,2331,AEB
94,Estado de Goi·s,9483,Piranhas,52,5217203,948,6367,1526,4841,AEB
94,Estado de Goi·s,9484,Santa Rita do Araguaia,52,5219407,948,1764,860,904,AEB
94,Estado de Goi·s,9490,Alo√¢ndia,52,5200506,949,2270,1420,850,AEB
94,Estado de Goi·s,9491,Aragoi√¢nia,52,5201801,949,1594,785,809,AEB
94,Estado de Goi·s,9492,Buriti Alegre,52,5203906,949,9873,5042,4831,AEB
94,Estado de Goi·s,9493,Crom√≠nia,52,5206503,949,3265,947,2318,AEB
94,Estado de Goi·s,9494,Ed√©ia,52,5207402,949,5285,812,4473,AEB
94,Estado de Goi·s,9495,Goiatuba,52,5209101,949,18739,4213,14526,AEB
94,Estado de Goi·s,9496,Guap√≥,52,5209200,949,5319,1761,3558,AEB
94,Estado de Goi·s,9497,Hidrol√¢ndia,52,5209705,949,6576,1636,4940,AEB
94,Estado de Goi·s,9498,Itumbiara,52,5211503,949,48979,12575,36404,AEB
94,Estado de Goi·s,9499,Jandaia,52,5211701,949,7113,5814,1299,AEB
94,Estado de Goi·s,9500,Jovi√¢nia,52,5212105,950,4977,1111,3866,AEB
94,Estado de Goi·s,9501,Mairipotaba,52,5212600,950,1904,330,1574,AEB
94,Estado de Goi·s,9502,Morrinhos,52,5213806,950,23237,9879,13358,AEB
94,Estado de Goi·s,9503,Palmeiras de Goi√°s,52,5215702,950,17905,3188,14717,AEB
94,Estado de Goi·s,9504,Panam√°,52,5216007,950,4355,1094,3261,AEB
94,Estado de Goi·s,9505,Piracanjuba,52,5217104,950,15874,3869,12005,AEB
94,Estado de Goi·s,9506,Pontalina,52,5217708,950,11640,3173,8467,AEB
94,Estado de Goi·s,9507,Varj√£o,52,5221908,950,2274,1072,1202,AEB
94,Estado de Goi·s,9510,√Ågua Limpa,52,5200209,951,2444,412,2032,AEB
94,Estado de Goi·s,9511,Anhanguera,52,5201207,951,1333,1179,154,AEB
94,Estado de Goi·s,9512,Bela Vista de Goi√°s,52,5203302,951,11710,2935,8775,AEB
94,Estado de Goi·s,9513,Caldas Novas,52,5204508,951,6315,1377,4938,AEB
94,Estado de Goi·s,9514,Campo Alegre de Goi√°s,52,5204805,951,5046,492,4554,AEB
94,Estado de Goi·s,9515,Catal√£o,52,5205109,951,26098,11634,14464,AEB
94,Estado de Goi·s,9516,Corumba√≠ba,52,5205901,951,7499,1587,5912,AEB
94,Estado de Goi·s,9517,Cristian√≥polis,52,5206305,951,1696,1014,682,AEB
94,Estado de Goi·s,9518,Cumari,52,5206602,951,4868,2009,2859,AEB
94,Estado de Goi·s,9519,Goiandira,52,5208509,951,6964,3169,3795,AEB
94,Estado de Goi·s,9520,Ipameri,52,5210109,952,18503,9583,8920,AEB
94,Estado de Goi·s,9521,Leopoldo de Bulh√µes,52,5212303,952,7474,3163,4311,AEB
