uf60,code_muni_1960,name_muni_1960,code_district_1960,name_district_1960,name_bairro_1960,tipo,zona_cod,zona,pagina,fonte
81,8206,Flores da Cunha,03,Nova Padua,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8207,Garibaldi,01,Garibaldi,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8207,Garibaldi,03,Goronal Pilar,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8207,Garibaldi,05,Dnltro Filho,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8207,Garibaldi,07,Osmte,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8207,Garibaldi,09,Pulador,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8207,Garibaldi,13,Serafina Correa,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8208,Guaporé,01,Guaporé,,distrito,820,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
81,8209,Muçum,01,Muçum,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8209,Muçum,03,Vespasinno Corróa,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8210,Nova Prata,01,Nova Prata,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8210,Nova Prata,03,Gunbiju,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8210,Nova Prata,05,Nova Arogâ screensaver,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8210,Nova Prata,07,Nova Bassano assessores,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8210,Nova Prata,09,PARÁ acena,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8210,Nova Prata,13,São Jorge escanear,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8210,Nova Prata,15,Visto Alegre,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8211,Veranópolis,01,Veranópolis,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8211,Veranópolis,03,Colídofa,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8211,Veranópolis,05,Fagundes Vorelo,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8211,Veranópolis,07,Vila Flores,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8250,Agudo,01,Agudo,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8250,Agudo,09,Agudo,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8251,Barra do Ribeiro,01,Barra do Ribeiro,,distrito,825,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
81,8252,Bom Retiro do Sul,01,Bom Retiro do Sul,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8253,Cacequi,01,Cacequi,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8253,Cacequi,03,Saica,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8253,Cacequi,05,Umbu,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8254,Cachoeira do Sul,01,Cachoeira do Sul,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8254,Cachoeira do Sul,03,Barro Vermelho,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8254,Cachoeira do Sul,07,Cordilheira,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8254,Cachoeira do Sul,09,Ferreira,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8254,Cachoeira do Sul,13,Cêrro Branco,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8255,Canoas,01,Canoas,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8255,Canoas,03,Snnta Rita 24afvatvacca,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8256,Esteio,01,Esteio,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8257,Faxinal do Soturno,01,Faxinal do Soturno,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8257,Faxinal do Soturno,03,São Jose do Polesine,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8258,General Câmara,01,General Câmara,,distrito,825,Zona do Depressão Contral,270,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8259,General Vargas,01,General Vargas,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8259,General Vargas,03,Ciora,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8259,General Vargas,05,Demétrio Ribeiro,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8259,General Vargas,07,Loreto,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8259,General Vargas,09,Mata,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8260,Gravataí,01,Gravataí,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8260,Gravataí,03,Cachoeirinha,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8260,Gravataí,07,Ipipanra Careca,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8260,Gravataí,09,Morungava A,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8261,Guaíba,01,Guaíba,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8261,Guaíba,03,Bom Retiro do Guaiba,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8261,Guaíba,07,Sertão de Santana,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8262,Porto Alegre,01,Porto Alegre,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8262,Porto Alegre,03,Belem NOVO,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8263,Restinga Seca,01,Restinga Seca,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8263,Restinga Seca,02,Albardão,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8263,Restinga Seca,03,Bexiga,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8263,Restinga Seca,05,Copivarita,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8263,Restinga Seca,07,Fasso do Sobrado,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8263,Restinga Seca,09,Rincão del Rei,,distrito,825,Zona do Depressão Contral,271,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8264,Rio Pardo,01,Rio Pardo,,distrito,826,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
81,8265,Santa Maria,01,Santa Maria,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8265,Santa Maria,03,Arroio do,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8265,Santa Maria,05,Boca do Monte,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8265,Santa Maria,07,Caomobi,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8265,Santa Maria,09,Dilermando de Aruiar,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8265,Santa Maria,15,Silveira Martins,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8266,São Jerônimo,01,São Jerônimo,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8266,São Jerônimo,03,Arroio dos Ratos,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8266,São Jerônimo,05,Barão do Triunfo,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8266,São Jerônimo,07,Butio,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8267,São Pedro do Sul,01,São Pedro do Sul,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8268,São Sepé,01,São Sepé,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8268,São Sepé,03,Formigueiro,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8268,São Sepé,05,Vila Block,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8268,São Sepé,07,Porto Batista,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8269,Taquari,01,Taquari,,distrito,826,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
81,8270,Triunfo,01,Triunfo,,distrito,827,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
81,8271,Viamão,01,Viamão,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8271,Viamão,03,Itador,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8271,Viamão,07,Passo do Sabão,,distrito,825,Zona do Depressão Contral,272,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
