dataset,coluna,tipo_atual,tipo_alvo,n,nonnum,frac,lz,mn,mx
2000_tracts_instrucao,instrucao3_V2700,int32,int32,212508,0,0,0,0,18
2000_tracts_instrucao,instrucao3_V2701,int32,int32,212508,0,0,0,0,17
2000_tracts_instrucao,instrucao3_V2702,int32,int32,212508,0,0,0,0,18
2000_tracts_instrucao,instrucao3_V2703,int32,int32,212508,0,0,0,0,15
2000_tracts_instrucao,instrucao3_V2704,int32,int32,212508,0,0,0,0,20
2000_tracts_instrucao,instrucao3_V2705,int32,int32,212508,0,0,0,0,15
2000_tracts_instrucao,instrucao3_V2706,int32,int32,212508,0,0,0,0,16
2000_tracts_instrucao,instrucao3_V2707,int32,int32,212508,0,0,0,0,13
2000_tracts_instrucao,instrucao3_V2708,int32,int32,212508,0,0,0,0,14
2000_tracts_instrucao,instrucao3_V2709,int32,int32,212508,0,0,0,0,16
2000_tracts_instrucao,instrucao3_V2710,int32,int32,212508,0,0,0,0,12
2000_tracts_instrucao,instrucao3_V2711,int32,int32,212508,0,0,0,0,12
2000_tracts_instrucao,instrucao3_V2712,int32,int32,212508,0,0,0,0,12
2000_tracts_instrucao,instrucao3_V2713,int32,int32,212508,0,0,0,0,13
2000_tracts_instrucao,instrucao3_V2714,int32,int32,212508,0,0,0,0,16
2000_tracts_instrucao,instrucao3_V2715,int32,int32,212508,0,0,0,0,13
2000_tracts_instrucao,instrucao3_V2716,int32,int32,212508,0,0,0,0,13
2000_tracts_instrucao,instrucao3_V2717,int32,int32,212508,0,0,0,0,10
2000_tracts_instrucao,instrucao3_V2718,int32,int32,212508,0,0,0,0,11
2000_tracts_instrucao,instrucao3_V2719,int32,int32,212508,0,0,0,0,10
2000_tracts_instrucao,instrucao3_V2720,int32,int32,212508,0,0,0,0,9
2000_tracts_instrucao,instrucao3_V2721,int32,int32,212508,0,0,0,0,11
2000_tracts_instrucao,instrucao3_V2722,int32,int32,212508,0,0,0,0,8
2000_tracts_instrucao,instrucao3_V2723,int32,int32,212508,0,0,0,0,8
2000_tracts_instrucao,instrucao3_V2724,int32,int32,212508,0,0,0,0,45
2000_tracts_instrucao,instrucao3_V2725,int32,int32,212508,0,0,0,0,245
2000_tracts_instrucao,instrucao3_V2726,int32,int32,212508,0,0,0,0,394
2000_tracts_instrucao,instrucao3_V2727,int32,int32,212508,0,0,0,0,348
2000_tracts_instrucao,instrucao3_V2728,int32,int32,212508,0,0,0,0,1077
2000_tracts_instrucao,instrucao3_V2729,int32,int32,212508,0,0,0,0,817
2000_tracts_instrucao,instrucao3_V2730,int32,int32,212508,0,0,0,0,512
2000_tracts_instrucao,instrucao3_V2731,int32,int32,212508,0,0,0,0,303
2000_tracts_instrucao,instrucao3_V2732,int32,int32,212508,0,0,0,0,212
2000_tracts_instrucao,instrucao3_V2733,int32,int32,212508,0,0,0,0,131
2000_tracts_instrucao,instrucao3_V2734,int32,int32,212508,0,0,0,0,112
2000_tracts_instrucao,instrucao3_V2735,int32,int32,212508,0,0,0,0,73
2000_tracts_instrucao,instrucao3_V2736,int32,int32,212508,0,0,0,0,66
2000_tracts_instrucao,instrucao3_V2737,int32,int32,212508,0,0,0,0,47
2000_tracts_instrucao,instrucao3_V2738,int32,int32,212508,0,0,0,0,33
2000_tracts_instrucao,instrucao3_V2739,int32,int32,212508,0,0,0,0,27
2000_tracts_instrucao,instrucao3_V2740,int32,int32,212508,0,0,0,0,45
2000_tracts_instrucao,instrucao3_V2741,int32,int32,212508,0,0,0,0,114
2000_tracts_instrucao,instrucao3_V2742,int32,int32,212508,0,0,0,0,106
2000_tracts_instrucao,instrucao3_V2743,int32,int32,212508,0,0,0,0,82
2000_tracts_instrucao,instrucao3_V2744,int32,int32,212508,0,0,0,0,81
2000_tracts_instrucao,instrucao3_V2745,int32,int32,212508,0,0,0,0,73
2000_tracts_instrucao,instrucao3_V2746,int32,int32,212508,0,0,0,0,77
2000_tracts_instrucao,instrucao3_V2747,int32,int32,212508,0,0,0,0,49
2000_tracts_instrucao,instrucao3_V2748,int32,int32,212508,0,0,0,0,44
2000_tracts_instrucao,instrucao3_V2749,int32,int32,212508,0,0,0,0,43
2000_tracts_instrucao,instrucao3_V2750,int32,int32,212508,0,0,0,0,29
2000_tracts_instrucao,instrucao3_V2751,int32,int32,212508,0,0,0,0,31
2000_tracts_instrucao,instrucao3_V2752,int32,int32,212508,0,0,0,0,30
2000_tracts_instrucao,instrucao3_V2753,int32,int32,212508,0,0,0,0,24
2000_tracts_instrucao,instrucao3_V2754,int32,int32,212508,0,0,0,0,44
2000_tracts_instrucao,instrucao3_V2755,int32,int32,212508,0,0,0,0,33
2000_tracts_instrucao,instrucao3_V2756,int32,int32,212508,0,0,0,0,45
2000_tracts_instrucao,instrucao3_V2757,int32,int32,212508,0,0,0,0,26
2000_tracts_instrucao,instrucao3_V2758,int32,int32,212508,0,0,0,0,29
2000_tracts_instrucao,instrucao3_V2759,int32,int32,212508,0,0,0,0,25
2000_tracts_instrucao,instrucao3_V2760,int32,int32,212508,0,0,0,0,30
2000_tracts_instrucao,instrucao3_V2761,int32,int32,212508,0,0,0,0,49
2000_tracts_instrucao,instrucao3_V2762,int32,int32,212508,0,0,0,0,24
2000_tracts_instrucao,instrucao3_V2763,int32,int32,212508,0,0,0,0,32
2000_tracts_instrucao,instrucao3_V2764,int32,int32,212508,0,0,0,0,26
2000_tracts_instrucao,instrucao3_V2765,int32,int32,212508,0,0,0,0,28
2000_tracts_instrucao,instrucao3_V2766,int32,int32,212508,0,0,0,0,68
2000_tracts_instrucao,instrucao3_V2767,int32,int32,212508,0,0,0,0,19
2000_tracts_instrucao,instrucao3_V2768,int32,int32,212508,0,0,0,0,25
2000_tracts_instrucao,instrucao3_V2769,int32,int32,212508,0,0,0,0,19
2000_tracts_instrucao,instrucao3_V2770,int32,int32,212508,0,0,0,0,23
2000_tracts_instrucao,instrucao3_V2771,int32,int32,212508,0,0,0,0,19
2000_tracts_instrucao,instrucao3_V2772,int32,int32,212508,0,0,0,0,19
2000_tracts_instrucao,instrucao3_V2773,int32,int32,212508,0,0,0,0,20
2000_tracts_instrucao,instrucao3_V2774,int32,int32,212508,0,0,0,0,20
2000_tracts_instrucao,instrucao3_V2775,int32,int32,212508,0,0,0,0,27
2000_tracts_instrucao,instrucao3_V2776,int32,int32,212508,0,0,0,0,60
2000_tracts_instrucao,instrucao3_V2777,int32,int32,212508,0,0,0,0,24
2000_tracts_instrucao,instrucao3_V2778,int32,int32,212508,0,0,0,0,17
2000_tracts_instrucao,instrucao3_V2779,int32,int32,212508,0,0,0,0,19
2000_tracts_instrucao,instrucao3_V2780,int32,int32,212508,0,0,0,0,19
2000_tracts_instrucao,instrucao3_V2781,int32,int32,212508,0,0,0,0,19
2000_tracts_instrucao,instrucao3_V2782,int32,int32,212508,0,0,0,0,18
2000_tracts_instrucao,instrucao3_V2783,int32,int32,212508,0,0,0,0,18
2000_tracts_instrucao,instrucao3_V2784,int32,int32,212508,0,0,0,0,20
2000_tracts_instrucao,instrucao3_V2785,int32,int32,212508,0,0,0,0,16
2000_tracts_instrucao,instrucao3_V2786,int32,int32,212508,0,0,0,0,21
2000_tracts_instrucao,instrucao3_V2787,int32,int32,212508,0,0,0,0,17
2000_tracts_instrucao,instrucao3_V2788,int32,int32,212508,0,0,0,0,15
2000_tracts_instrucao,instrucao3_V2789,int32,int32,212508,0,0,0,0,15
2000_tracts_instrucao,instrucao3_V2790,int32,int32,212508,0,0,0,0,15
2000_tracts_instrucao,instrucao3_V2791,int32,int32,212508,0,0,0,0,15
2000_tracts_instrucao,instrucao3_V2792,int32,int32,212508,0,0,0,0,18
2000_tracts_instrucao,instrucao3_V2793,int32,int32,212508,0,0,0,0,17
2000_tracts_instrucao,instrucao3_V2794,int32,int32,212508,0,0,0,0,15
2000_tracts_instrucao,instrucao3_V2795,int32,int32,212508,0,0,0,0,13
2000_tracts_instrucao,instrucao3_V2796,int32,int32,212508,0,0,0,0,20
2000_tracts_instrucao,instrucao3_V2797,int32,int32,212508,0,0,0,0,12
2000_tracts_instrucao,instrucao3_V2798,int32,int32,212508,0,0,0,0,13
2000_tracts_instrucao,instrucao3_V2799,int32,int32,212508,0,0,0,0,12
2000_tracts_instrucao,instrucao3_V2800,int32,int32,212508,0,0,0,0,14
2000_tracts_instrucao,instrucao3_V2801,int32,int32,212508,0,0,0,0,16
2000_tracts_instrucao,instrucao3_V2802,int32,int32,212508,0,0,0,0,9
2000_tracts_instrucao,instrucao3_V2803,int32,int32,212508,0,0,0,0,11
2000_tracts_instrucao,instrucao3_V2804,int32,int32,212508,0,0,0,0,11
2000_tracts_instrucao,instrucao3_V2805,int32,int32,212508,0,0,0,0,11
2000_tracts_instrucao,instrucao3_V2806,int32,int32,212508,0,0,0,0,19
2000_tracts_instrucao,instrucao3_V2807,int32,int32,212508,0,0,0,0,9
2000_tracts_instrucao,instrucao3_V2808,int32,int32,212508,0,0,0,0,9
2000_tracts_instrucao,instrucao3_V2809,int32,int32,212508,0,0,0,0,12
2000_tracts_instrucao,instrucao3_V2810,int32,int32,212508,0,0,0,0,9
2000_tracts_instrucao,instrucao3_V2811,int32,int32,212508,0,0,0,0,10
2000_tracts_instrucao,instrucao3_V2812,int32,int32,212508,0,0,0,0,8
2000_tracts_instrucao,instrucao3_V2813,int32,int32,212508,0,0,0,0,8
2000_tracts_instrucao,instrucao3_V2814,int32,int32,212508,0,0,0,0,11
2000_tracts_instrucao,instrucao3_V2815,int32,int32,212508,0,0,0,0,8
2000_tracts_instrucao,instrucao3_V2816,int32,int32,212508,0,0,0,0,31
2000_tracts_instrucao,instrucao3_V2817,int32,int32,212508,0,0,0,0,379
2000_tracts_instrucao,instrucao3_V2818,int32,int32,212508,0,0,0,0,199
2000_tracts_instrucao,instrucao3_V2819,int32,int32,212508,0,0,0,0,134
2000_tracts_instrucao,instrucao3_V2820,int32,int32,212508,0,0,0,0,133
2000_tracts_instrucao,instrucao3_V2821,int32,int32,212508,0,0,0,0,140
2000_tracts_instrucao,instrucao3_V2822,int32,int32,212508,0,0,0,0,113
2000_tracts_instrucao,instrucao3_V2823,int32,int32,212508,0,0,0,0,86
2000_tracts_instrucao,instrucao3_V2824,int32,int32,212508,0,0,0,0,105
2000_tracts_instrucao,instrucao3_V2825,int32,int32,212508,0,0,0,0,88
2000_tracts_instrucao,instrucao3_V2826,int32,int32,212508,0,0,0,0,61
2000_tracts_instrucao,instrucao3_V2827,int32,int32,212508,0,0,0,0,76
2000_tracts_instrucao,instrucao3_V2828,int32,int32,212508,0,0,0,0,65
2000_tracts_instrucao,instrucao3_V2829,int32,int32,212508,0,0,0,0,38
2000_tracts_instrucao,instrucao3_V2830,int32,int32,212508,0,0,0,0,37
2000_tracts_instrucao,instrucao3_V2831,int32,int32,212508,0,0,0,0,29
2000_tracts_instrucao,instrucao3_V2832,int32,int32,212508,0,0,0,0,31
2000_tracts_instrucao,instrucao4_V2833,int32,int32,212508,0,0,0,0,1418
2000_tracts_instrucao,instrucao4_V2834,int32,int32,212508,0,0,0,0,266
2000_tracts_instrucao,instrucao4_V2835,int32,int32,212508,0,0,0,0,1048
2000_tracts_instrucao,instrucao4_V2836,int32,int32,212508,0,0,0,0,30
2000_tracts_instrucao,instrucao4_V2837,int32,int32,212508,0,0,0,0,97
2000_tracts_instrucao,instrucao4_V2838,int32,int32,212508,0,0,0,0,115
2000_tracts_instrucao,instrucao4_V2839,int32,int32,212508,0,0,0,0,725
2000_tracts_instrucao,instrucao4_V2840,int32,int32,212508,0,0,0,0,439
2000_tracts_instrucao,instrucao4_V2841,int32,int32,212508,0,0,0,0,413
2000_tracts_instrucao,instrucao4_V2842,int32,int32,212508,0,0,0,0,234
2000_tracts_instrucao,instrucao4_V2843,int32,int32,212508,0,0,0,0,10
2000_tracts_instrucao,instrucao4_V2844,int32,int32,212508,0,0,0,0,3253
2000_tracts_instrucao,instrucao4_V2845,int32,int32,212508,0,0,0,0,627
2000_tracts_instrucao,instrucao4_V2846,int32,int32,212508,0,0,0,0,142
2000_tracts_instrucao,instrucao4_V2847,int32,int32,212508,0,0,0,0,679
2000_tracts_instrucao,instrucao4_V2848,int32,int32,212508,0,0,0,0,28
2000_tracts_instrucao,instrucao4_V2849,int32,int32,212508,0,0,0,0,67
2000_tracts_instrucao,instrucao4_V2850,int32,int32,212508,0,0,0,0,35
2000_tracts_instrucao,instrucao4_V2851,int32,int32,212508,0,0,0,0,78
2000_tracts_instrucao,instrucao4_V2852,int32,int32,212508,0,0,0,0,226
2000_tracts_instrucao,instrucao4_V2853,int32,int32,212508,0,0,0,0,67
2000_tracts_instrucao,instrucao4_V2854,int32,int32,212508,0,0,0,0,51
2000_tracts_instrucao,instrucao4_V2855,int32,int32,212508,0,0,0,0,4
2000_tracts_instrucao,instrucao4_V2856,int32,int32,212508,0,0,0,0,569
2000_tracts_instrucao,instrucao4_V2857,int32,int32,212508,0,0,0,0,686
2000_tracts_instrucao,instrucao4_V2858,int32,int32,212508,0,0,0,0,386
2000_tracts_instrucao,instrucao4_V2859,int32,int32,212508,0,0,0,0,168
2000_tracts_instrucao,instrucao4_V2860,int32,int32,212508,0,0,0,0,209
2000_tracts_instrucao,instrucao4_V2861,int32,int32,212508,0,0,0,0,308
2000_tracts_instrucao,instrucao4_V2862,int32,int32,212508,0,0,0,0,192
2000_tracts_instrucao,instrucao4_V2863,int32,int32,212508,0,0,0,0,81
2000_tracts_instrucao,instrucao4_V2864,int32,int32,212508,0,0,0,0,69
2000_tracts_instrucao,instrucao4_V2865,int32,int32,212508,0,0,0,0,156
2000_tracts_instrucao,instrucao4_V2866,int32,int32,212508,0,0,0,0,41
2000_tracts_instrucao,instrucao4_V2867,int32,int32,212508,0,0,0,0,69
2000_tracts_instrucao,instrucao4_V2868,int32,int32,212508,0,0,0,0,240
2000_tracts_instrucao,instrucao4_V2869,int32,int32,212508,0,0,0,0,29
2000_tracts_instrucao,instrucao4_V2870,int32,int32,212508,0,0,0,0,43
2000_tracts_instrucao,instrucao4_V2871,int32,int32,212508,0,0,0,0,120
2000_tracts_instrucao,instrucao4_V2872,int32,int32,212508,0,0,0,0,166
2000_tracts_instrucao,instrucao4_V2873,int32,int32,212508,0,0,0,0,219
2000_tracts_instrucao,instrucao4_V2874,int32,int32,212508,0,0,0,0,158
2000_tracts_instrucao,instrucao4_V2875,int32,int32,212508,0,0,0,0,60
2000_tracts_instrucao,instrucao4_V2876,int32,int32,212508,0,0,0,0,382
2000_tracts_instrucao,instrucao4_V2877,int32,int32,212508,0,0,0,0,188
2000_tracts_instrucao,instrucao4_V2878,int32,int32,212508,0,0,0,0,147
2000_tracts_instrucao,instrucao4_V2879,int32,int32,212508,0,0,0,0,173
2000_tracts_instrucao,instrucao4_V2880,int32,int32,212508,0,0,0,0,263
2000_tracts_instrucao,instrucao4_V2881,int32,int32,212508,0,0,0,0,143
2000_tracts_instrucao,instrucao4_V2882,int32,int32,212508,0,0,0,0,58
2000_tracts_instrucao,instrucao4_V2883,int32,int32,212508,0,0,0,0,55
2000_tracts_instrucao,instrucao4_V2884,int32,int32,212508,0,0,0,0,149
2000_tracts_instrucao,instrucao4_V2885,int32,int32,212508,0,0,0,0,37
2000_tracts_instrucao,instrucao4_V2886,int32,int32,212508,0,0,0,0,66
2000_tracts_instrucao,instrucao4_V2887,int32,int32,212508,0,0,0,0,223
2000_tracts_instrucao,instrucao4_V2888,int32,int32,212508,0,0,0,0,27
2000_tracts_instrucao,instrucao4_V2889,int32,int32,212508,0,0,0,0,41
2000_tracts_instrucao,instrucao4_V2890,int32,int32,212508,0,0,0,0,120
2000_tracts_instrucao,instrucao4_V2891,int32,int32,212508,0,0,0,0,163
2000_tracts_instrucao,instrucao4_V2892,int32,int32,212508,0,0,0,0,216
2000_tracts_instrucao,instrucao4_V2893,int32,int32,212508,0,0,0,0,146
2000_tracts_instrucao,instrucao4_V2894,int32,int32,212508,0,0,0,0,58
2000_tracts_instrucao,instrucao4_V2895,int32,int32,212508,0,0,0,0,487
2000_tracts_instrucao,instrucao4_V2896,int32,int32,212508,0,0,0,0,214
2000_tracts_instrucao,instrucao4_V2897,int32,int32,212508,0,0,0,0,99
2000_tracts_instrucao,instrucao4_V2898,int32,int32,212508,0,0,0,0,98
2000_tracts_instrucao,instrucao4_V2899,int32,int32,212508,0,0,0,0,76
2000_tracts_instrucao,instrucao4_V2900,int32,int32,212508,0,0,0,0,67
2000_tracts_instrucao,instrucao4_V2901,int32,int32,212508,0,0,0,0,23
2000_tracts_instrucao,instrucao4_V2902,int32,int32,212508,0,0,0,0,22
2000_tracts_instrucao,instrucao4_V2903,int32,int32,212508,0,0,0,0,38
2000_tracts_instrucao,instrucao4_V2904,int32,int32,212508,0,0,0,0,11
2000_tracts_instrucao,instrucao4_V2905,int32,int32,212508,0,0,0,0,14
2000_tracts_instrucao,instrucao4_V2906,int32,int32,212508,0,0,0,0,32
2000_tracts_instrucao,instrucao4_V2907,int32,int32,212508,0,0,0,0,5
2000_tracts_instrucao,instrucao4_V2908,int32,int32,212508,0,0,0,0,5
2000_tracts_instrucao,instrucao4_V2909,int32,int32,212508,0,0,0,0,5
2000_tracts_instrucao,instrucao4_V2910,int32,int32,212508,0,0,0,0,10
2000_tracts_instrucao,instrucao4_V2911,int32,int32,212508,0,0,0,0,10
2000_tracts_instrucao,instrucao4_V2912,int32,int32,212508,0,0,0,0,12
2000_tracts_instrucao,instrucao4_V2913,int32,int32,212508,0,0,0,0,23
2000_tracts_instrucao,instrucao4_V2914,int32,int32,212508,0,0,0,0,31
2000_tracts_instrucao,instrucao4_V2915,int32,int32,212508,0,0,0,0,35
2000_tracts_instrucao,instrucao4_V2916,int32,int32,212508,0,0,0,0,30
2000_tracts_instrucao,instrucao4_V2917,int32,int32,212508,0,0,0,0,19
2000_tracts_instrucao,instrucao4_V2918,int32,int32,212508,0,0,0,0,7
2000_tracts_instrucao,instrucao4_V2919,int32,int32,212508,0,0,0,0,16
2000_tracts_instrucao,instrucao4_V2920,int32,int32,212508,0,0,0,0,27
2000_tracts_instrucao,instrucao4_V2921,int32,int32,212508,0,0,0,0,9
2000_tracts_instrucao,instrucao4_V2922,int32,int32,212508,0,0,0,0,11
2000_tracts_instrucao,instrucao4_V2923,int32,int32,212508,0,0,0,0,30
2000_tracts_instrucao,instrucao4_V2924,int32,int32,212508,0,0,0,0,25
2000_tracts_instrucao,instrucao4_V2925,int32,int32,212508,0,0,0,0,9
2000_tracts_instrucao,instrucao4_V2926,int32,int32,212508,0,0,0,0,10
2000_tracts_instrucao,instrucao4_V2927,int32,int32,212508,0,0,0,0,16
2000_tracts_instrucao,instrucao4_V2928,int32,int32,212508,0,0,0,0,16
2000_tracts_instrucao,instrucao4_V2929,int32,int32,212508,0,0,0,0,8
2000_tracts_instrucao,instrucao4_V2930,int32,int32,212508,0,0,0,0,10
2000_tracts_instrucao,instrucao4_V2931,int32,int32,212508,0,0,0,0,22
2000_tracts_instrucao,instrucao5_V2932,int32,int32,212508,0,0,0,0,2850
2000_tracts_instrucao,instrucao5_V2933,int32,int32,212508,0,0,0,0,1047
2000_tracts_instrucao,instrucao5_V2934,int32,int32,212508,0,0,0,0,29
2000_tracts_instrucao,instrucao5_V2935,int32,int32,212508,0,0,0,0,41
2000_tracts_instrucao,instrucao5_V2936,int32,int32,212508,0,0,0,0,65
2000_tracts_instrucao,instrucao5_V2937,int32,int32,212508,0,0,0,0,71
2000_tracts_instrucao,instrucao5_V2938,int32,int32,212508,0,0,0,0,72
2000_tracts_instrucao,instrucao5_V2939,int32,int32,212508,0,0,0,0,84
2000_tracts_instrucao,instrucao5_V2940,int32,int32,212508,0,0,0,0,93
2000_tracts_instrucao,instrucao5_V2941,int32,int32,212508,0,0,0,0,90
2000_tracts_instrucao,instrucao5_V2942,int32,int32,212508,0,0,0,0,76
2000_tracts_instrucao,instrucao5_V2943,int32,int32,212508,0,0,0,0,73
2000_tracts_instrucao,instrucao5_V2944,int32,int32,212508,0,0,0,0,90
2000_tracts_instrucao,instrucao5_V2945,int32,int32,212508,0,0,0,0,71
2000_tracts_instrucao,instrucao5_V2946,int32,int32,212508,0,0,0,0,84
2000_tracts_instrucao,instrucao5_V2947,int32,int32,212508,0,0,0,0,79
2000_tracts_instrucao,instrucao5_V2948,int32,int32,212508,0,0,0,0,79
2000_tracts_instrucao,instrucao5_V2949,int32,int32,212508,0,0,0,0,92
2000_tracts_instrucao,instrucao5_V2950,int32,int32,212508,0,0,0,0,86
2000_tracts_instrucao,instrucao5_V2951,int32,int32,212508,0,0,0,0,92
2000_tracts_instrucao,instrucao5_V2952,int32,int32,212508,0,0,0,0,89
2000_tracts_instrucao,instrucao5_V2953,int32,int32,212508,0,0,0,0,101
2000_tracts_instrucao,instrucao5_V2954,int32,int32,212508,0,0,0,0,87
2000_tracts_instrucao,instrucao5_V2955,int32,int32,212508,0,0,0,0,92
2000_tracts_instrucao,instrucao5_V2956,int32,int32,212508,0,0,0,0,85
2000_tracts_instrucao,instrucao5_V2957,int32,int32,212508,0,0,0,0,73
2000_tracts_instrucao,instrucao5_V2958,int32,int32,212508,0,0,0,0,85
2000_tracts_instrucao,instrucao5_V2959,int32,int32,212508,0,0,0,0,77
2000_tracts_instrucao,instrucao5_V2960,int32,int32,212508,0,0,0,0,73
2000_tracts_instrucao,instrucao5_V2961,int32,int32,212508,0,0,0,0,77
2000_tracts_instrucao,instrucao5_V2962,int32,int32,212508,0,0,0,0,72
2000_tracts_instrucao,instrucao5_V2963,int32,int32,212508,0,0,0,0,60
2000_tracts_instrucao,instrucao5_V2964,int32,int32,212508,0,0,0,0,74
2000_tracts_instrucao,instrucao5_V2965,int32,int32,212508,0,0,0,0,53
2000_tracts_instrucao,instrucao5_V2966,int32,int32,212508,0,0,0,0,59
2000_tracts_instrucao,instrucao5_V2967,int32,int32,212508,0,0,0,0,48
2000_tracts_instrucao,instrucao5_V2968,int32,int32,212508,0,0,0,0,48
2000_tracts_instrucao,instrucao5_V2969,int32,int32,212508,0,0,0,0,43
2000_tracts_instrucao,instrucao5_V2970,int32,int32,212508,0,0,0,0,34
2000_tracts_instrucao,instrucao5_V2971,int32,int32,212508,0,0,0,0,40
2000_tracts_instrucao,instrucao5_V2972,int32,int32,212508,0,0,0,0,42
2000_tracts_instrucao,instrucao5_V2973,int32,int32,212508,0,0,0,0,38
2000_tracts_instrucao,instrucao5_V2974,int32,int32,212508,0,0,0,0,36
2000_tracts_instrucao,instrucao5_V2975,int32,int32,212508,0,0,0,0,34
2000_tracts_instrucao,instrucao5_V2976,int32,int32,212508,0,0,0,0,36
2000_tracts_instrucao,instrucao5_V2977,int32,int32,212508,0,0,0,0,28
2000_tracts_instrucao,instrucao5_V2978,int32,int32,212508,0,0,0,0,31
2000_tracts_instrucao,instrucao5_V2979,int32,int32,212508,0,0,0,0,29
2000_tracts_instrucao,instrucao5_V2980,int32,int32,212508,0,0,0,0,28
2000_tracts_instrucao,instrucao5_V2981,int32,int32,212508,0,0,0,0,31
2000_tracts_instrucao,instrucao5_V2982,int32,int32,212508,0,0,0,0,20
2000_tracts_instrucao,instrucao5_V2983,int32,int32,212508,0,0,0,0,20
2000_tracts_instrucao,instrucao5_V2984,int32,int32,212508,0,0,0,0,20
2000_tracts_instrucao,instrucao5_V2985,int32,int32,212508,0,0,0,0,19
2000_tracts_instrucao,instrucao5_V2986,int32,int32,212508,0,0,0,0,19
2000_tracts_instrucao,instrucao5_V2987,int32,int32,212508,0,0,0,0,16
2000_tracts_instrucao,instrucao5_V2988,int32,int32,212508,0,0,0,0,18
2000_tracts_instrucao,instrucao5_V2989,int32,int32,212508,0,0,0,0,18
2000_tracts_instrucao,instrucao5_V2990,int32,int32,212508,0,0,0,0,19
2000_tracts_instrucao,instrucao5_V2991,int32,int32,212508,0,0,0,0,22
2000_tracts_instrucao,instrucao5_V2992,int32,int32,212508,0,0,0,0,16
2000_tracts_instrucao,instrucao5_V2993,int32,int32,212508,0,0,0,0,22
2000_tracts_instrucao,instrucao5_V2994,int32,int32,212508,0,0,0,0,19
2000_tracts_instrucao,instrucao5_V2995,int32,int32,212508,0,0,0,0,14
2000_tracts_instrucao,instrucao5_V2996,int32,int32,212508,0,0,0,0,16
2000_tracts_instrucao,instrucao5_V2997,int32,int32,212508,0,0,0,0,14
2000_tracts_instrucao,instrucao5_V2998,int32,int32,212508,0,0,0,0,14
2000_tracts_instrucao,instrucao5_V2999,int32,int32,212508,0,0,0,0,20
2000_tracts_instrucao,instrucao5_V3000,int32,int32,212508,0,0,0,0,15
2000_tracts_instrucao,instrucao5_V3001,int32,int32,212508,0,0,0,0,14
2000_tracts_instrucao,instrucao5_V3002,int32,int32,212508,0,0,0,0,14
2000_tracts_instrucao,instrucao5_V3003,int32,int32,212508,0,0,0,0,14
2000_tracts_instrucao,instrucao5_V3004,int32,int32,212508,0,0,0,0,15
2000_tracts_instrucao,instrucao5_V3005,int32,int32,212508,0,0,0,0,14
2000_tracts_instrucao,instrucao5_V3006,int32,int32,212508,0,0,0,0,14
2000_tracts_instrucao,instrucao5_V3007,int32,int32,212508,0,0,0,0,13
2000_tracts_instrucao,instrucao5_V3008,int32,int32,212508,0,0,0,0,10
2000_tracts_instrucao,instrucao5_V3009,int32,int32,212508,0,0,0,0,133
